13.12,-0,67.227,0,-0
13.14,-0,67.227,0,-0
13.16,-0,67.227,0,-0
13.18,-0,67.227,0,-0
13.2,-0,67.227,0,-0
13.22,-0,67.227,0,-0
13.24,-0,67.227,0,-0
13.26,-0,67.227,0,-0
13.28,-0,67.227,0,-0
13.3,-0,67.227,0,-0
13.32,-0,67.227,0,-0
13.34,-0,67.227,0,-0
13.36,-0,67.227,0,-0
13.38,-0,67.227,0,-0
13.4,-0,67.227,0,-0
13.42,-0,67.227,0,-0
13.44,-0,67.227,0,-0
13.46,-0,67.227,0,-0
13.48,-0,67.227,0,-0
13.5,-0,67.227,0,-0
13.52,-0,67.227,0,-0
13.54,-0,67.227,0,-0
13.56,-0,67.227,0,-0
13.58,-0,67.227,0,-0
13.6,-0,67.227,0,-0
13.62,-0,67.227,0,-0
13.64,-0,67.227,0,-0
13.66,-0,67.227,0,-0
13.68,-0,67.227,0,-0
13.7,-0,67.227,0,-0
13.72,-0,67.227,0,-0
13.74,-0,67.227,0,-0
13.76,-0,67.227,0,-0
13.78,-0,67.227,0,-0
13.8,-0,67.227,0,-0
13.82,-0,67.227,0,-0
13.84,-0,67.227,0,-0
13.86,-0,67.227,0,-0
13.88,-0,67.227,0,-0
13.9,-0,67.227,0,-0
13.92,-0,67.227,0,-0
13.94,-0,67.227,0,-0
13.96,-0,67.227,0,-0
13.98,-0,67.227,0,-0
14,-0,67.227,0,-0
